record_id,customer_id,timestamp,hour,day_of_week,month,is_weekend,season,customer_type,age,monthly_income_usd,household_size,home_area_sqft,appliance_count,has_solar_panel,has_ev,tariff_scheme,contract_type,temperature_c,humidity_percent,peak_hour,price_per_kwh,ac_usage_hours,heater_usage_hours,washing_machine_usage,lighting_usage_hours,cooking_usage_hours,entertainment_usage_hours,ev_charging_kwh,electricity_consumption_kwh,pricing_influence_score,weather_influence_score,appliance_influence_score,household_influence_score,previous_hour_consumption_kwh,previous_day_same_hour_consumption_kwh,rolling_24h_avg_consumption_kwh,consumption_behavior_category
5224,10006,2025-08-06 15:00:00,15,2,8,0,Summer,Medium_Commercial,44,6753,4,1834,12,0,0,Peak_Valley,Basic,39.22,59.04,0,0.1114,1.0,0.082,0,0.276,0.213,0.115,0.0,3.196,3.36,12.963,1.479,4.194,2.581,2.988,2.988,Peak_Intensive_Usage
5353,10006,2025-08-12 00:00:00,0,1,8,0,Summer,Residential,37,7213,1,1730,5,1,0,Peak_Valley,Basic,23.54,65.62,0,0.1249,0.037,0.032,0,0.622,0.092,0.105,0.0,0.834,2.01,1.436,0.326,2.48,3.196,2.45,2.45,Low_Usage
5552,10006,2025-08-20 07:00:00,7,2,8,0,Summer,Residential,57,3714,6,834,18,0,0,Dynamic_Pricing,Basic,33.9,53.12,1,0.2126,0.911,0.102,0,0.143,0.408,0.838,0.0,2.8,6.76,9.269,1.608,4.374,0.834,2.52,2.52,Peak_Intensive_Usage
5638,10006,2025-08-23 21:00:00,21,5,8,1,Summer,Residential,36,6592,2,1467,24,1,0,Flat,Green_Energy,26.69,47.44,1,0.1528,0.28,0.105,0,0.614,0.503,0.358,0.0,2.256,0.78,4.146,0.911,4.087,2.8,2.476,2.476,High_Usage
5648,10006,2025-08-24 07:00:00,7,6,8,1,Summer,Residential,75,5146,7,1471,10,0,0,Time_of_Use,Basic,32.67,57.88,1,0.1971,0.745,0.092,1,0.141,0.456,0.573,0.0,2.897,5.21,8.109,1.799,4.721,2.256,2.536,2.536,Peak_Intensive_Usage
8240,10006,2025-12-10 07:00:00,7,2,12,0,Winter,Small_Commercial,70,1462,3,1044,7,0,0,Flat,Green_Energy,14.73,65.57,1,0.1561,0.155,0.147,0,0.197,0.498,0.801,0.0,1.822,1.11,5.731,0.789,2.654,2.897,2.447,2.447,Moderate_Usage
9116,10006,2026-01-15 19:00:00,19,3,1,0,Winter,Residential,25,7182,7,2002,5,0,1,Time_of_Use,Basic,11.23,71.46,1,0.2086,0.19,0.454,0,0.758,0.662,0.498,0.0,2.297,6.36,8.651,1.308,4.852,1.822,2.43,2.43,High_Usage
9531,10006,2026-02-02 02:00:00,2,0,2,0,Winter,Small_Commercial,35,1358,1,1848,18,0,0,Flat,Basic,6.38,71.05,0,0.1477,0.109,0.915,0,0.85,0.197,0.225,0.0,2.602,0.27,12.268,1.478,3.638,2.297,2.447,2.447,High_Usage
10502,10006,2026-03-14 13:00:00,13,5,3,1,Spring,Residential,32,4970,2,1174,16,0,0,Time_of_Use,Basic,27.3,64.97,0,0.1273,0.242,0.079,0,0.196,0.645,0.033,0.0,1.529,1.77,4.224,0.686,3.154,2.602,2.364,2.364,Low_Usage
12783,10006,2026-06-17 14:00:00,14,2,6,0,Summer,Residential,55,3529,4,1690,24,0,0,Flat,Premium_Service,36.66,44.07,0,0.1552,1.0,0.001,0,0.195,0.125,0.116,0.0,2.01,1.02,11.791,1.336,5.01,1.529,2.334,2.334,Moderate_Usage
13764,10006,2026-07-28 11:00:00,11,1,7,0,Summer,Residential,26,2990,3,725,14,0,0,Flat,Premium_Service,38.65,47.89,0,0.1511,1.0,0.066,0,0.265,0.0,0.0,0.0,1.895,0.61,13.093,1.349,2.895,2.01,2.3,2.3,Moderate_Usage
13847,10006,2026-07-31 22:00:00,22,4,7,0,Summer,Residential,55,3846,3,2118,15,0,0,Flat,Green_Energy,28.17,64.34,1,0.1322,0.555,0.075,0,0.791,0.051,0.697,0.0,2.481,1.28,4.845,1.176,4.368,1.895,2.313,2.313,High_Usage
14167,10006,2026-08-14 06:00:00,6,4,8,0,Summer,Residential,30,6283,1,2217,25,0,0,Peak_Valley,Green_Energy,32.09,57.29,0,0.116,0.929,0.064,0,0.197,0.921,0.123,0.0,2.432,2.9,7.703,1.622,4.567,2.481,2.321,2.321,High_Usage
908,10007,2025-02-07 19:00:00,19,4,2,0,Winter,Small_Commercial,59,3903,3,1679,18,0,0,Time_of_Use,Basic,11.46,70.55,1,0.2065,0.128,0.619,0,0.831,0.64,0.731,0.0,2.549,6.15,8.432,1.479,4.169,2.549,2.549,2.549,High_Usage
1286,10007,2025-02-23 13:00:00,13,6,2,1,Winter,Residential,54,6408,7,1470,20,0,0,Flat,Green_Energy,16.84,77.31,0,0.1372,0.025,0.02,0,0.084,0.57,0.137,0.0,1.35,0.78,4.736,0.327,5.52,2.549,1.95,1.95,Low_Usage
1666,10007,2025-03-11 09:00:00,9,1,3,0,Spring,Residential,30,3135,6,1205,9,0,0,Flat,Basic,25.03,69.2,1,0.1482,0.128,0.111,0,0.233,0.229,0.582,0.0,1.485,0.32,2.733,0.573,4.025,1.35,1.795,1.795,Low_Usage
1736,10007,2025-03-14 07:00:00,7,4,3,0,Spring,Residential,50,4032,5,2172,23,0,0,Flat,Basic,27.36,64.97,1,0.1474,0.326,0.082,0,0.418,0.249,0.562,0.0,2.048,0.24,4.268,0.838,5.762,1.485,1.858,1.858,Moderate_Usage
1888,10007,2025-03-20 15:00:00,15,3,3,0,Spring,Residential,23,6156,2,1543,23,0,0,Peak_Valley,Basic,31.02,60.42,0,0.1193,0.881,0.024,0,0.317,0.152,0.101,0.0,2.372,2.57,6.786,1.261,4.083,2.048,1.961,1.961,High_Usage
2415,10007,2025-04-11 14:00:00,14,4,4,0,Spring,Residential,62,6030,1,2253,11,0,1,Flat,Basic,26.48,74.29,0,0.1545,0.191,0.077,0,0.047,0.146,0.344,0.0,1.309,0.95,4.075,0.466,3.483,2.372,1.852,1.852,Low_Usage
3444,10007,2025-05-24 11:00:00,11,5,5,1,Spring,Residential,59,1476,5,1603,22,0,0,Flat,Basic,29.18,59.87,0,0.1439,0.764,0.095,0,0.444,0.1,0.391,0.0,2.311,0.11,5.392,1.286,5.113,1.309,1.918,1.918,High_Usage
4469,10007,2025-07-06 04:00:00,4,6,7,1,Summer,Residential,53,4693,5,1357,24,0,0,Peak_Valley,Green_Energy,27.92,58.38,0,0.1153,0.569,0.09,0,0.846,0.082,0.111,0.0,2.208,2.97,4.521,1.09,5.027,2.311,1.954,1.954,High_Usage
4723,10007,2025-07-16 18:00:00,18,2,7,0,Summer,Residential,48,6081,4,2500,12,0,0,Dynamic_Pricing,Basic,30.56,49.87,1,0.1935,0.61,0.014,0,0.277,0.169,0.582,0.0,2.095,4.85,6.926,1.04,4.86,2.208,1.97,1.97,Moderate_Usage
6111,10007,2025-09-12 14:00:00,14,4,9,0,Autumn,Residential,48,5866,5,1096,18,0,0,Time_of_Use,Green_Energy,27.17,57.48,0,0.121,0.435,0.065,0,0.184,0.153,0.283,0.0,1.514,2.4,4.004,0.774,4.286,2.095,1.924,1.924,Low_Usage
6680,10007,2025-10-06 07:00:00,7,0,10,0,Autumn,Small_Commercial,65,1852,5,2140,19,0,0,Peak_Valley,Premium_Service,27.31,74.3,1,0.2146,0.443,0.069,0,0.231,0.606,0.639,0.0,2.762,6.96,4.697,1.063,5.41,1.514,2.0,2.0,High_Usage
7656,10007,2025-11-15 23:00:00,23,5,11,1,Autumn,Residential,60,3691,2,1717,5,0,0,Time_of_Use,Basic,17.1,77.08,0,0.1221,0.164,0.103,1,0.452,0.126,0.232,0.0,1.785,2.29,4.529,0.996,2.817,2.762,1.982,1.982,Moderate_Usage
8300,10007,2025-12-12 19:00:00,19,4,12,0,Winter,Residential,51,2726,2,1038,10,0,0,Peak_Valley,Green_Energy,8.38,70.67,1,0.2322,0.109,0.801,0,0.74,0.471,0.762,0.0,2.261,8.72,10.748,1.563,2.538,1.785,2.004,2.004,High_Usage
8834,10007,2026-01-04 01:00:00,1,6,1,1,Winter,Residential,29,1838,6,1138,13,0,0,Peak_Valley,Green_Energy,2.08,97.15,0,0.1186,0.174,1.0,0,0.696,0.158,0.074,0.0,2.246,2.64,16.798,1.546,4.278,2.261,2.021,2.021,High_Usage
9037,10007,2026-01-12 12:00:00,12,0,1,0,Winter,Residential,31,5229,5,1600,16,0,0,Time_of_Use,Green_Energy,15.58,64.6,0,0.1308,0.12,0.024,0,0.254,0.629,0.204,0.0,1.275,1.42,5.045,0.535,4.63,2.246,1.971,1.971,Low_Usage
9051,10007,2026-01-13 02:00:00,2,1,1,0,Winter,Residential,70,3029,3,2538,18,0,1,Flat,Green_Energy,0.21,80.97,0,0.1462,0.139,1.0,1,0.655,0.029,0.243,1.622,4.062,0.12,17.391,3.476,5.028,1.275,2.102,2.102,Peak_Intensive_Usage
9220,10007,2026-01-20 03:00:00,3,1,1,0,Winter,Residential,55,774,5,2392,20,0,1,Flat,Basic,3.86,84.26,0,0.1534,0.109,1.0,0,0.661,0.081,0.069,2.753,5.0,0.84,14.818,4.042,5.742,4.062,2.272,2.272,Peak_Intensive_Usage
9764,10007,2026-02-11 19:00:00,19,2,2,0,Winter,Residential,33,7386,2,1056,19,0,0,Time_of_Use,Basic,7.41,74.58,1,0.1852,0.146,1.0,0,0.599,0.728,0.695,0.0,2.713,4.02,11.671,1.855,3.276,5.0,2.297,2.297,High_Usage
10744,10007,2026-03-24 15:00:00,15,1,3,0,Spring,Residential,44,2922,3,1511,15,0,0,Flat,Basic,24.99,63.23,0,0.138,0.003,0.102,0,0.166,0.06,0.223,0.0,0.899,0.7,2.404,0.239,3.761,2.713,2.223,2.223,Low_Usage
11141,10007,2026-04-10 04:00:00,4,4,4,0,Spring,Residential,51,6717,4,1406,13,1,0,Flat,Green_Energy,17.23,76.24,0,0.1451,0.089,0.097,0,0.655,0.041,0.188,0.0,1.339,0.01,4.39,0.468,3.846,0.899,2.179,2.179,Low_Usage
12441,10007,2026-06-03 08:00:00,8,2,6,0,Summer,Residential,31,816,2,2335,9,0,0,Flat,Green_Energy,33.97,59.7,1,0.1495,0.945,0.069,0,0.36,0.715,0.97,0.0,2.96,0.45,8.992,1.829,3.755,1.339,2.216,2.216,Peak_Intensive_Usage
12847,10007,2026-06-20 06:00:00,6,5,6,1,Summer,Small_Commercial,55,1235,5,605,9,0,0,Peak_Valley,Green_Energy,31.38,63.49,0,0.1085,0.929,0.022,0,0.171,0.585,0.385,0.0,2.555,3.65,7.209,1.508,3.075,2.96,2.232,2.232,High_Usage
713,10008,2025-01-30 16:00:00,16,3,1,0,Winter,Residential,45,3956,4,1642,18,0,0,Peak_Valley,Basic,14.26,69.26,0,0.1119,0.166,0.454,0,0.219,0.083,0.124,0.0,1.691,3.31,6.268,0.804,4.482,1.691,1.691,1.691,Moderate_Usage
888,10008,2025-02-06 23:00:00,23,3,2,0,Winter,Medium_Commercial,57,5347,7,2529,9,0,0,Peak_Valley,Green_Energy,3.24,77.95,0,0.1114,0.103,1.0,1,0.702,0.164,0.127,0.0,4.089,3.36,14.968,1.928,5.699,1.691,2.89,2.89,Peak_Intensive_Usage
1261,10008,2025-02-22 12:00:00,12,5,2,1,Winter,Residential,70,5074,5,2343,9,1,0,Flat,Basic,19.33,69.69,0,0.1426,0.006,0.036,0,0.364,0.572,0.051,0.0,1.167,0.24,2.487,0.384,4.813,4.089,2.316,2.316,Low_Usage
2072,10008,2025-03-28 07:00:00,7,4,3,0,Spring,Small_Commercial,71,6892,4,2024,11,0,0,Flat,Basic,24.91,57.46,1,0.1476,0.038,0.05,0,0.185,0.431,0.503,0.0,2.02,0.26,2.31,0.443,4.304,1.167,2.242,2.242,Moderate_Usage
2587,10008,2025-04-18 18:00:00,18,4,4,0,Spring,Residential,60,5878,4,1872,25,0,0,Flat,Basic,23.48,69.97,1,0.1487,0.175,0.05,0,0.269,0.172,0.577,0.0,1.802,0.37,1.609,0.553,5.272,2.02,2.154,2.154,Moderate_Usage
3022,10008,2025-05-06 21:00:00,21,1,5,0,Spring,Residential,31,3303,1,2032,6,0,0,Peak_Valley,Basic,14.13,72.03,1,0.2174,0.006,0.475,0,1.0,0.844,0.774,0.0,2.167,7.24,6.504,1.32,2.862,1.802,2.156,2.156,Moderate_Usage
3246,10008,2025-05-16 05:00:00,5,4,5,0,Spring,Small_Commercial,61,5553,5,2216,21,0,0,Flat,Basic,23.29,57.0,0,0.1427,0.099,0.113,0,0.878,0.086,0.184,0.0,2.18,0.23,1.117,0.58,5.646,2.167,2.159,2.159,Moderate_Usage
4059,10008,2025-06-19 02:00:00,2,3,6,0,Summer,Medium_Commercial,71,4962,5,1100,19,1,1,Flat,Green_Energy,24.87,65.98,0,0.1378,0.034,0.047,0,0.816,0.179,0.336,1.136,3.695,0.72,2.452,1.566,4.37,2.18,2.351,2.351,Peak_Intensive_Usage
5050,10008,2025-07-30 09:00:00,9,2,7,0,Summer,Residential,63,3430,5,1234,7,0,0,Time_of_Use,Green_Energy,40.05,50.79,1,0.2074,1.0,0.029,0,0.256,0.126,0.552,0.0,2.214,6.24,13.998,1.493,3.544,3.695,2.336,2.336,High_Usage
5528,10008,2025-08-19 07:00:00,7,1,8,0,Summer,Residential,23,3334,5,966,25,0,0,Time_of_Use,Basic,33.21,54.85,1,0.1914,1.0,0.005,1,0.12,0.535,0.391,0.0,2.766,4.64,8.665,1.992,4.716,2.214,2.379,2.379,High_Usage
6028,10008,2025-09-09 03:00:00,3,1,9,0,Autumn,Residential,63,5174,1,1774,8,0,0,Peak_Valley,Basic,16.73,61.61,0,0.1145,0.071,0.043,1,0.528,0.109,0.292,0.0,1.477,3.05,4.033,0.853,2.764,2.766,2.297,2.297,Low_Usage
6592,10008,2025-10-02 15:00:00,15,3,10,0,Autumn,Residential,61,3662,6,836,7,0,0,Time_of_Use,Green_Energy,27.96,71.02,0,0.1355,0.55,0.013,0,0.304,0.111,0.018,0.0,1.456,0.95,5.021,0.812,3.496,1.477,2.227,2.227,Low_Usage
7339,10008,2025-11-02 18:00:00,18,6,11,1,Autumn,Residential,31,6939,4,2006,21,0,0,Flat,Green_Energy,24.71,57.96,1,0.1391,0.167,0.054,0,0.183,0.121,0.606,0.0,1.909,0.59,2.135,0.509,5.086,1.456,2.203,2.203,Moderate_Usage
9150,10008,2026-01-17 05:00:00,5,5,1,1,Winter,Residential,73,6083,5,1565,16,0,0,Time_of_Use,Basic,9.6,82.44,0,0.1287,0.077,0.923,1,0.722,0.051,0.194,0.0,2.869,1.63,10.422,1.796,4.595,1.909,2.25,2.25,Peak_Intensive_Usage
11035,10008,2026-04-05 18:00:00,18,6,4,1,Spring,Residential,52,6813,4,1729,9,0,0,Flat,Basic,21.09,71.98,1,0.1348,0.039,0.076,0,0.192,0.127,0.563,0.0,1.467,1.02,1.282,0.373,3.849,2.869,2.198,2.198,Low_Usage
11622,10008,2026-04-30 05:00:00,5,3,4,0,Spring,Residential,51,3894,1,1981,10,1,0,Dynamic_Pricing,Basic,15.25,64.04,0,0.1211,0.099,0.1,0,0.777,0.073,0.095,0.0,1.269,2.39,5.264,0.508,3.131,1.467,2.14,2.14,Low_Usage
11891,10008,2026-05-11 10:00:00,10,0,5,0,Spring,Small_Commercial,53,2134,2,2311,13,0,1,Peak_Valley,Basic,26.53,66.41,0,0.1149,0.127,0.098,0,0.351,0.239,0.0,0.0,1.611,3.01,3.718,0.451,4.051,1.269,2.109,2.109,Moderate_Usage
12249,10008,2026-05-26 08:00:00,8,1,5,0,Spring,Medium_Commercial,47,3270,3,1936,24,0,0,Flat,Basic,26.63,66.36,1,0.1355,0.243,0.044,0,0.173,0.599,0.374,0.0,2.852,0.95,3.79,0.711,4.906,1.611,2.15,2.15,Peak_Intensive_Usage
12271,10008,2026-05-27 06:00:00,6,2,5,0,Spring,Residential,71,4827,7,1389,5,0,0,Time_of_Use,Green_Energy,20.99,69.9,0,0.1331,0.08,0.046,0,0.348,0.755,0.455,0.0,1.38,1.19,1.253,0.649,4.239,2.852,2.11,2.11,Low_Usage
12313,10008,2026-05-29 00:00:00,0,4,5,0,Spring,Residential,34,7446,6,674,10,1,0,Peak_Valley,Basic,16.23,76.77,0,0.1111,0.175,0.052,0,0.853,0.056,0.081,0.0,1.364,3.39,5.166,0.562,3.574,1.38,2.072,2.072,Low_Usage
12415,10008,2026-06-02 06:00:00,6,1,6,0,Summer,Small_Commercial,71,4362,6,2673,25,0,0,Flat,Premium_Service,30.03,55.79,0,0.1439,0.475,0.032,0,0.13,0.389,0.139,0.0,2.317,0.11,6.233,0.825,6.773,1.364,2.084,2.084,High_Usage
13596,10008,2026-07-21 11:00:00,11,1,7,0,Summer,Residential,61,6620,4,2685,22,0,0,Peak_Valley,Basic,39.67,55.91,0,0.1149,1.0,0.012,0,0.429,0.147,0.433,0.0,2.395,3.01,13.457,1.505,5.845,2.317,2.098,2.098,High_Usage
14016,10008,2026-08-07 23:00:00,23,4,8,0,Summer,Residential,27,1338,7,1342,16,0,0,Flat,Basic,26.04,69.03,0,0.1519,0.049,0.031,0,0.792,0.19,0.0,0.0,1.087,0.69,3.481,0.401,5.072,2.395,2.054,2.054,Low_Usage
14614,10008,2026-09-01 21:00:00,21,1,9,0,Autumn,Residential,67,2794,5,1061,5,0,0,Peak_Valley,Basic,19.24,66.52,1,0.226,0.079,0.048,0,0.927,0.575,0.512,0.0,1.686,8.1,2.396,0.77,3.211,1.087,2.039,2.039,Moderate_Usage
14633,10008,2026-09-02 16:00:00,16,2,9,0,Autumn,Residential,73,4590,2,623,9,0,0,Flat,Premium_Service,23.19,69.36,0,0.1425,0.073,0.028,0,0.052,0.19,0.0,0.0,0.642,0.25,1.361,0.205,2.043,1.686,1.691,1.995,Low_Usage
14818,10008,2026-09-10 09:00:00,9,3,9,0,Autumn,Residential,75,3453,7,821,17,0,0,Time_of_Use,Green_Energy,24.59,79.8,1,0.203,0.056,0.074,0,0.327,0.0,0.511,0.0,1.412,5.8,2.932,0.371,4.631,0.642,4.089,1.884,Low_Usage
284,10009,2025-01-12 19:00:00,19,6,1,1,Winter,Medium_Commercial,55,4814,1,760,16,0,0,Flat,Green_Energy,7.51,71.77,1,0.1457,0.082,0.958,0,0.875,0.43,0.552,0.0,3.544,0.07,11.456,1.668,2.39,3.544,3.544,3.544,Peak_Intensive_Usage
617,10009,2025-01-26 16:00:00,16,6,1,1,Winter,Small_Commercial,58,1674,3,2490,15,0,1,Peak_Valley,Basic,15.77,75.63,0,0.1156,0.188,0.114,0,0.306,0.171,0.197,0.0,1.983,2.94,5.454,0.551,4.74,3.544,2.764,2.764,Moderate_Usage
1872,10009,2025-03-19 23:00:00,23,2,3,0,Spring,Residential,70,3810,2,2281,14,0,0,Time_of_Use,Basic,14.3,65.17,0,0.1204,0.115,0.32,0,0.981,0.0,0.035,0.0,1.774,2.46,6.033,0.777,4.101,1.983,2.434,2.434,Moderate_Usage
5801,10009,2025-08-30 16:00:00,16,5,8,1,Summer,Residential,47,6683,4,2355,20,0,0,Dynamic_Pricing,Basic,36.86,58.15,0,0.117,1.0,0.119,0,0.276,0.155,0.17,0.0,2.482,2.8,11.237,1.509,5.355,1.774,2.446,2.446,High_Usage
6333,10009,2025-09-21 20:00:00,20,6,9,1,Autumn,Residential,55,3124,4,2371,19,0,1,Flat,Basic,18.6,64.59,1,0.1392,0.06,0.056,1,0.862,0.756,0.702,0.0,2.438,0.58,2.779,1.302,5.291,2.482,2.444,2.444,High_Usage
7282,10009,2025-10-31 09:00:00,9,4,10,0,Autumn,Residential,40,6699,7,602,11,0,0,Time_of_Use,Basic,31.5,51.17,1,0.2097,0.932,0.015,0,0.082,0.092,0.667,0.0,2.389,6.47,7.566,1.36,3.932,2.438,2.435,2.435,High_Usage
8398,10009,2025-12-16 21:00:00,21,1,12,0,Winter,Residential,72,4861,1,2157,23,0,0,Time_of_Use,Basic,1.91,72.72,1,0.2103,0.082,1.0,0,0.77,0.627,0.427,0.0,2.649,6.53,15.703,1.724,4.347,2.389,2.466,2.466,High_Usage
9169,10009,2026-01-18 00:00:00,0,6,1,1,Winter,Small_Commercial,60,3897,6,724,14,0,0,Flat,Basic,2.58,77.53,0,0.1552,0.046,1.0,0,0.649,0.122,0.251,0.0,2.506,1.02,15.442,1.409,3.944,2.649,2.471,2.471,High_Usage
9824,10009,2026-02-14 07:00:00,7,5,2,1,Winter,Medium_Commercial,35,765,1,1401,18,0,0,Dynamic_Pricing,Basic,12.55,92.63,1,0.2239,0.01,0.538,0,0.096,0.575,0.602,0.0,2.696,7.89,8.719,0.975,3.191,2.506,2.496,2.496,High_Usage
10202,10009,2026-03-02 01:00:00,1,0,3,0,Spring,Residential,37,2977,2,2196,20,0,0,Time_of_Use,Green_Energy,19.36,69.48,0,0.128,0.186,0.013,0,1.0,0.188,0.075,0.0,1.278,1.7,2.454,0.627,4.496,2.696,2.374,2.374,Low_Usage
11032,10009,2026-04-05 15:00:00,15,6,4,1,Spring,Small_Commercial,22,5065,3,1939,25,0,0,Peak_Valley,Premium_Service,26.1,72.31,0,0.1123,0.102,0.06,0,0.221,0.201,0.219,0.0,1.881,3.27,3.691,0.383,4.989,1.278,2.329,2.329,Moderate_Usage
11221,10009,2026-04-13 12:00:00,12,0,4,0,Spring,Residential,50,3789,6,1034,19,0,0,Peak_Valley,Basic,28.01,69.56,0,0.1269,0.269,0.108,0,0.434,0.586,0.223,0.0,1.666,1.81,4.986,0.845,4.654,1.881,2.274,2.274,Moderate_Usage
14006,10009,2026-08-07 13:00:00,13,4,8,0,Summer,Residential,63,3280,3,2718,9,1,0,Time_of_Use,Basic,39.12,61.13,0,0.1169,1.0,0.067,0,0.302,0.497,0.184,0.0,2.054,2.81,12.896,1.596,4.488,1.666,2.257,2.257,Moderate_Usage
14233,10009,2026-08-17 00:00:00,0,0,8,0,Summer,Residential,31,1837,3,693,21,0,0,Time_of_Use,Basic,23.87,76.83,0,0.1266,0.077,0.059,0,0.845,0.129,0.102,0.0,1.219,1.84,2.244,0.482,3.423,2.054,2.183,2.183,Low_Usage
14441,10009,2026-08-25 16:00:00,16,1,8,0,Summer,Medium_Commercial,72,5603,7,2114,13,0,0,Flat,Green_Energy,33.7,82.45,0,0.1484,1.0,0.026,0,0.141,0.0,0.365,0.0,3.454,0.34,9.898,1.361,5.604,1.219,2.268,2.268,Peak_Intensive_Usage
741,10010,2025-01-31 20:00:00,20,4,1,0,Winter,Small_Commercial,49,3403,4,738,22,1,0,Peak_Valley,Basic,6.52,91.62,1,0.2154,0.03,1.0,0,0.572,0.329,0.679,0.0,2.986,7.04,13.191,1.552,3.898,2.986,2.986,2.986,Peak_Intensive_Usage
1021,10010,2025-02-12 12:00:00,12,2,2,0,Winter,Residential,51,2357,6,722,8,0,0,Time_of_Use,Basic,22.71,62.47,0,0.1244,0.131,0.008,0,0.026,0.41,0.233,0.0,1.041,2.06,0.656,0.387,3.462,2.986,2.014,2.014,Low_Usage
2002,10010,2025-03-25 09:00:00,9,1,3,0,Spring,Residential,35,3941,5,1943,24,0,1,Peak_Valley,Basic,24.15,61.16,1,0.2265,0.102,0.057,0,0.338,0.12,0.569,0.0,1.228,8.15,1.67,0.472,5.613,1.041,1.752,1.752,Low_Usage
2233,10010,2025-04-04 00:00:00,0,4,4,0,Spring,Residential,41,4465,6,1115,24,0,0,Time_of_Use,Basic,18.55,73.55,0,0.1342,0.183,0.119,0,0.803,0.184,0.266,0.0,1.574,1.08,3.265,0.722,5.135,1.228,1.707,1.707,Low_Usage
2572,10010,2025-04-18 03:00:00,3,4,4,0,Spring,Residential,67,6670,2,1481,20,1,0,Time_of_Use,Basic,17.49,70.27,0,0.1336,0.017,0.078,0,0.544,0.148,0.216,0.0,1.116,1.14,3.896,0.376,3.781,1.574,1.589,1.589,Low_Usage
2740,10010,2025-04-25 03:00:00,3,4,4,0,Spring,Residential,33,4089,4,495,21,0,0,Time_of_Use,Basic,21.18,74.06,0,0.1454,0.048,0.071,0,0.779,0.085,0.218,0.0,1.123,0.04,1.318,0.453,3.575,1.116,1.511,1.511,Low_Usage
3723,10010,2025-06-05 02:00:00,2,3,6,0,Summer,Small_Commercial,73,2298,2,2153,10,1,0,Peak_Valley,Basic,28.25,60.28,0,0.1116,0.55,0.082,0,0.837,0.122,0.175,0.0,2.192,3.34,4.702,1.087,3.653,1.123,1.609,1.609,Moderate_Usage
4094,10010,2025-06-20 13:00:00,13,4,6,0,Summer,Small_Commercial,66,4037,1,590,20,0,0,Peak_Valley,Premium_Service,36.51,53.51,0,0.1142,1.0,0.077,1,0.297,0.725,0.0,0.0,2.971,3.08,11.207,2.095,2.54,2.192,1.779,1.779,Peak_Intensive_Usage
4248,10010,2025-06-26 23:00:00,23,3,6,0,Summer,Residential,46,2403,5,1434,5,1,0,Flat,Basic,24.53,68.84,0,0.1406,0.15,0.083,0,0.663,0.11,0.183,0.0,1.336,0.44,2.34,0.554,3.584,2.971,1.73,1.73,Low_Usage
5410,10010,2025-08-14 09:00:00,9,3,8,0,Summer,Residential,57,3864,7,771,13,0,1,Time_of_Use,Green_Energy,38.83,56.27,1,0.1939,1.0,0.003,1,0.293,0.094,0.504,0.0,2.571,4.89,12.809,1.903,4.261,1.336,1.814,1.814,High_Usage
6559,10010,2025-10-01 06:00:00,6,2,10,0,Autumn,Residential,28,6414,1,1136,8,0,0,Peak_Valley,Basic,22.46,67.95,0,0.1182,0.137,0.065,0,0.259,0.499,0.228,0.0,1.112,2.68,0.743,0.557,2.126,2.571,1.75,1.75,Low_Usage
6989,10010,2025-10-19 04:00:00,4,6,10,1,Autumn,Residential,70,4217,1,770,20,1,0,Flat,Green_Energy,22.11,60.4,0,0.145,0.119,0.085,0,0.819,0.084,0.234,0.0,1.195,0.0,0.102,0.568,2.72,1.112,1.704,1.704,Low_Usage
7052,10010,2025-10-21 19:00:00,19,1,10,0,Autumn,Residential,41,3796,2,2227,21,0,0,Flat,Premium_Service,20.23,78.97,1,0.1551,0.143,0.059,0,0.794,0.902,0.563,0.0,2.036,1.01,2.276,0.955,4.607,1.195,1.729,1.729,Moderate_Usage
8133,10010,2025-12-05 20:00:00,20,4,12,0,Winter,Medium_Commercial,38,1907,6,915,11,0,0,Time_of_Use,Basic,8.28,81.84,1,0.1985,0.129,0.968,0,0.612,0.825,0.351,0.0,3.746,5.35,11.382,1.756,3.895,2.036,1.873,1.873,Peak_Intensive_Usage
9509,10010,2026-02-01 04:00:00,4,6,2,1,Winter,Residential,24,6549,1,1490,15,0,0,Peak_Valley,Basic,9.1,77.28,0,0.1162,0.111,0.948,0,0.754,0.124,0.293,0.0,2.116,2.88,10.539,1.475,3.04,3.746,1.89,1.89,Moderate_Usage
10172,10010,2026-02-28 19:00:00,19,5,2,1,Winter,Residential,47,4635,2,1030,9,0,0,Time_of_Use,Basic,5.69,74.23,1,0.198,0.099,1.0,0,0.685,0.48,0.695,0.0,2.613,5.3,12.944,1.73,2.45,2.116,1.935,1.935,High_Usage
10528,10010,2026-03-15 15:00:00,15,6,3,1,Spring,Residential,65,6089,6,873,12,1,1,Flat,Basic,29.52,59.55,0,0.1455,0.823,0.119,1,0.119,0.138,0.277,0.0,2.275,0.05,5.662,1.72,3.933,2.613,1.955,1.955,High_Usage
11016,10010,2026-04-04 23:00:00,23,5,4,1,Spring,Residential,29,5981,4,525,7,0,1,Time_of_Use,Basic,13.79,69.67,0,0.1278,0.125,0.228,0,0.59,0.125,0.354,0.68,1.922,1.72,6.641,1.348,2.485,2.275,1.953,1.953,Moderate_Usage
